id_mun,combate_hambre,combate_hambre_y_leche,beneficiarios,mun,porcentaje_pea,poblacion_pea,porc_programa_hambre,cobertura_prog_hambre,cobertura_programas,cobertura_prog_hambre_y_leche
20457,311,311,342,Santiago Camotlán,23.59871,751,0.90935671,0.41411451,0.45539281,0.41411451
20458,32,33,59,Santiago Comaltepec,13.93226,126,0.54237288,0.25396827,0.46825397,0.26190478
20459,139,146,195,Santiago Chazumba,11.14984,410,0.71282053,0.33902439,0.47560975,0.35609755
20460,960,969,1068,Santiago Choápam,25.04546,1298,0.89887643,0.73959941,0.82280433,0.74653316
20461,25,27,32,Santiago del Río,22.08442,109,0.78125,0.22935779,0.29357797,0.24770643
20462,90,90,105,Santiago Huajolotitlán,7.444,428,0.85714287,0.21028037,0.2453271,0.21028037
20463,12,21,25,Santiago Huauclilla,18.82793,109,0.47999999,0.11009175,0.22935779,0.19266056
20464,25,25,26,Santiago Ihuitlán Plumas,18.18014,73,0.96153843,0.34246576,0.3561644,0.34246576
20465,297,297,318,Santiago Ixcuintepec,26.79264,429,0.93396229,0.69230771,0.74125874,0.69230771
20466,2234,2259,2393,Santiago Ixtayutla,30.11887,3464,0.9335562,0.64491916,0.69081986,0.65213627
20467,1034,1057,1268,Santiago Jamiltepec,20.09901,3049,0.8154574,0.33912757,0.41587406,0.34667104
20468,1310,1319,1481,Santiago Jocotepec,26.29727,2606,0.88453746,0.50268608,0.56830394,0.5061397
20469,3806,3844,4131,Santiago Juxtlahuaca,42.37894,11096,0.92132658,0.34300649,0.37229633,0.34643114
20470,375,375,385,Santiago Lachiguiri,19.45257,864,0.97402596,0.43402779,0.44560185,0.43402779
20471,19,19,23,Santiago Lalopa,18.85706,69,0.82608694,0.27536231,0.33333334,0.27536231
20472,160,167,176,Santiago Laollaga,9.64273,265,0.90909094,0.60377359,0.66415095,0.6301887
20473,3,3,3,Santiago Laxopa,16.55172,201,1,0.014925373,0.014925373,0.014925373
20474,275,276,369,Santiago Llano Grande,16.13333,428,0.74525744,0.64252335,0.86214954,0.64485979
20475,549,563,692,Santiago Matatlán,11.05574,1127,0.7933526,0.48713398,0.61401951,0.49955633
20476,10,11,23,Santiago Miltepec,14.76148,56,0.43478259,0.17857143,0.4107143,0.19642857
20477,43,43,47,Santiago Minas,20.21886,281,0.91489363,0.15302491,0.16725978,0.15302491
20478,62,62,72,Santiago Nacaltepec,16.75742,283,0.8611111,0.21908127,0.25441697,0.21908127
20480,12,12,42,Santiago Nundiche,28.03665,284,0.2857143,0.04225352,0.14788732,0.04225352
20481,46,48,59,Santiago Nuyoó,18.82823,367,0.779661,0.1253406,0.16076294,0.13079019
20482,2537,2624,3610,Santiago Pinotepa Nacional,15.859,7586,0.70277005,0.33443186,0.47587663,0.34590036
20483,366,410,436,Santiago Suchilquitongo,13.4328,1859,0.83944952,0.19688004,0.2345347,0.22054869
20484,461,492,656,Santiago Tamazola,25.08377,1141,0.70274389,0.40403154,0.57493424,0.43120071
20485,226,245,441,Santiago Tapextla,20.54043,506,0.51247168,0.44664031,0.8715415,0.48418972
20486,80,80,87,Villa Tejúpam de la Unión,12.72962,292,0.91954023,0.2739726,0.2979452,0.2739726
20487,78,80,86,Santiago Tenango,7.90423,180,0.90697676,0.43333334,0.47777778,0.44444445
20488,4,4,7,Santiago Tepetlapa,0.95508,2,0.5714286,2,3.5,2
20489,298,300,459,Santiago Tetepec,27.53235,1336,0.64923745,0.22305389,0.34356287,0.2245509
20490,718,728,797,Santiago Texcalcingo,24.09655,717,0.90087831,1.0013947,1.111576,1.0153418
20491,350,355,391,Santiago Textitlán,29.48156,1187,0.89514065,0.29486099,0.32940185,0.29907331
20492,138,161,230,Santiago Tilantongo,28.42537,782,0.60000002,0.17647059,0.29411766,0.20588236
20493,5,5,7,Santiago Tillo,7.91697,44,0.71428573,0.11363637,0.15909091,0.11363637
20494,264,264,277,Santiago Tlazoyaltepec,25.66894,1316,0.95306861,0.2006079,0.21048632,0.2006079
20495,147,153,207,Santiago Xanica,29.20071,641,0.71014494,0.22932917,0.32293293,0.23868954
20496,64,64,95,Santiago Xiacuí,6.36408,203,0.67368424,0.31527093,0.4679803,0.31527093
20497,695,695,797,Santiago Yaitepec,46.04153,1560,0.87202007,0.44551283,0.51089746,0.44551283
20498,393,397,712,Santiago Yaveo,23.71687,1300,0.55196631,0.3023077,0.5476923,0.30538461
20499,16,19,22,Santiago Yolomécatl,3.90932,117,0.72727275,0.13675214,0.18803419,0.16239317
20500,271,271,314,Santiago Yosondúa,17.57617,1340,0.86305732,0.20223881,0.23432836,0.20223881
20501,40,68,72,Santiago Yucuyachi,17.39632,155,0.55555558,0.25806451,0.46451613,0.43870968
20502,558,564,612,Santiago Zacatepec,34.53626,2088,0.91176468,0.26724139,0.29310346,0.27011493
20503,9,9,9,Santiago Zoochila,6.28136,12,1,0.75,0.75,0.75
20504,68,68,80,Nuevo Zoquiápam,11.98219,166,0.85000002,0.40963855,0.48192772,0.40963855
20505,201,201,223,Santo Domingo Ingenio,4.8028,353,0.90134531,0.56940508,0.63172805,0.56940508
20506,4,4,4,Santo Domingo Albarradas,13.72423,99,1,0.04040404,0.04040404,0.04040404
20507,131,131,167,Santo Domingo Armenta,21.38208,628,0.78443116,0.20859873,0.26592356,0.20859873
20508,38,38,48,Santo Domingo Chihuitán,5.00657,105,0.79166669,0.36190477,0.45714286,0.36190477
20509,1947,1982,2213,Santo Domingo de Morelos,27.7606,2974,0.87980115,0.65467381,0.74411565,0.66644251
20510,3,3,6,Santo Domingo Ixcatlán,24.78305,209,0.5,0.014354067,0.028708134,0.014354067
20511,835,836,937,Santo Domingo Nuxaá,31.75629,1280,0.89114195,0.65234375,0.73203123,0.65312499
20512,69,69,83,Santo Domingo Ozolotepec,22.75499,191,0.83132529,0.36125654,0.43455496,0.36125654
20513,461,468,504,Santo Domingo Petapa,16.20054,1164,0.91468257,0.3960481,0.43298969,0.40206185
20514,204,205,222,Santo Domingo Roayaga,37.06264,279,0.91891891,0.73118281,0.79569894,0.73476702
20515,1627,1706,2194,Santo Domingo Tehuantepec,6.16066,3640,0.74156791,0.44697803,0.60274726,0.46868131
20516,268,339,421,Santo Domingo Teojomulco,20.42759,968,0.63657957,0.27685949,0.43491736,0.35020661
20517,1121,1130,1277,Santo Domingo Tepuxtepec,27.9059,1218,0.87783867,0.92036122,1.0484401,0.92775041
20518,0,0,3,Santo Domingo Tlatayápam,11.75304,15,0,0,0.2,0
20519,65,65,67,Santo Domingo Tomaltepec,4.83909,129,0.97014928,0.50387597,0.51937985,0.50387597
20520,343,379,440,Santo Domingo Tonalá,17.81322,1009,0.77954543,0.33994055,0.43607533,0.37561941
20521,2,2,6,Santo Domingo Tonaltepec,15.17212,39,0.33333334,0.051282052,0.15384616,0.051282052
20522,14,14,27,Santo Domingo Xagacía,22.42962,269,0.51851851,0.052044611,0.10037175,0.052044611
20523,28,31,50,Santo Domingo Yanhuitlán,8.95806,123,0.56,0.22764228,0.40650406,0.25203252
20524,11,11,11,Santo Domingo Yodohino,15.17502,51,1,0.21568628,0.21568628,0.21568628
20525,567,593,752,Santo Domingo Zanatepec,9.37267,1022,0.75398934,0.55479455,0.73581213,0.58023483
20526,916,1031,1926,Santos Reyes Nopala,27.32755,3895,0.47559708,0.2351733,0.4944801,0.26469833
20527,497,499,559,Santos Reyes Pápalo,25.27625,764,0.88908768,0.65052354,0.73167539,0.65314138
20528,35,35,82,Santos Reyes Tepejillo,20.58673,172,0.42682928,0.20348836,0.47674417,0.20348836
20529,283,285,352,Santos Reyes Yucuná,28.75217,410,0.80397725,0.6902439,0.8585366,0.69512194
20530,318,318,381,Santo Tomás Jalieza,15.96904,602,0.83464569,0.52823919,0.63289034,0.52823919
20531,127,133,134,Santo Tomás Mazaltepec,11.0377,247,0.94776118,0.51417005,0.54251009,0.53846157
20532,85,85,134,Santo Tomás Ocotepec,27.96132,1101,0.63432837,0.077202544,0.12170754,0.077202544
20533,56,56,57,Santo Tomás Tamazulapan,7.11451,172,0.98245615,0.3255814,0.33139536,0.3255814
20534,326,327,383,San Vicente Coatlán,26.51468,984,0.85117495,0.33130082,0.38922763,0.33231708
20535,558,560,616,San Vicente Lachixío,23.38946,736,0.90584415,0.75815219,0.8369565,0.76086956
20536,14,15,24,San Vicente Nuñú,13.92432,68,0.58333331,0.20588236,0.35294119,0.22058824
20537,238,255,271,Silacayoápam,20.14262,1243,0.87822878,0.19147225,0.21802092,0.20514883
20539,28,35,54,Soledad Etla,4.44982,258,0.51851851,0.10852713,0.20930232,0.13565892
20540,79,95,96,Villa de Tamazulápam del Progreso,6.7301,411,0.82291669,0.19221412,0.23357664,0.23114355
20541,120,120,130,Tanetze de Zaragoza,11.99228,198,0.92307693,0.60606062,0.65656567,0.60606062
20542,13,15,17,Taniche,13.47941,92,0.7647059,0.14130434,0.18478261,0.16304348
20543,1048,1057,1092,Tataltepec de Valdés,35.14973,1740,0.95970696,0.60229886,0.62758619,0.60747129
20544,56,56,69,Teococuilco de Marcos Pérez,8.89511,100,0.81159419,0.56,0.69,0.56
20545,316,338,396,Teotitlán de Flores Magón,7.54638,661,0.79797977,0.47806355,0.5990923,0.51134646
20546,112,133,192,Teotitlán del Valle,8.51436,567,0.58333331,0.19753087,0.33862433,0.2345679
20547,26,29,36,Teotongo,9.98864,100,0.72222221,0.25999999,0.36000001,0.28999999
20548,76,76,89,Tepelmeme Villa de Morelos,16.95625,274,0.85393256,0.27737227,0.32481751,0.27737227
20549,640,647,794,Tezoatlán de Segura y Luna,14.72941,1390,0.80604535,0.46043167,0.57122302,0.46546763
20550,56,83,93,San Jerónimo Tlacochahuaya,6.868,317,0.60215056,0.17665616,0.2933754,0.26182964
20551,552,627,788,Tlacolula de Matamoros,4.72524,841,0.70050764,0.65636146,0.93697977,0.74554104
20552,37,37,40,Tlacotepec Plumas,15.34708,84,0.92500001,0.44047618,0.47619048,0.44047618
20553,75,81,108,Tlalixtac de Cabrera,7.41486,628,0.69444442,0.11942675,0.17197452,0.12898089
20554,551,559,637,Totontepec Villa de Morelos,30.16147,1415,0.86499214,0.38939929,0.45017669,0.395053
20555,65,67,81,Trinidad Zaachila,8.85447,239,0.80246913,0.27196652,0.33891213,0.28033474
20557,273,275,321,Unión Hidalgo,6.99503,583,0.85046726,0.46826759,0.55060035,0.47169811
20558,84,84,91,Valerio Trujano,14.60252,198,0.92307693,0.42424244,0.45959595,0.42424244
20559,1240,1275,1893,San Juan Bautista Valle Nacional,17.21745,3821,0.65504491,0.32452238,0.49542004,0.33368227
20560,26,26,27,Villa Díaz Ordaz,10.85072,807,0.96296299,0.032218091,0.033457249,0.032218091
20561,280,286,333,Yaxe,38.04595,991,0.84084082,0.28254288,0.33602422,0.28859738
20562,41,43,47,Magdalena Yodocono de Porfirio Díaz,11.39214,201,0.87234044,0.2039801,0.23383084,0.21393035
20563,7,8,14,Yogana,24.85731,275,0.5,0.025454545,0.050909091,0.029090909
20564,119,122,143,Yutanduchi de Guerrero,20.04354,292,0.8321678,0.40753424,0.48972604,0.4178082
20565,1760,1994,2316,Villa de Zaachila,10.39874,3900,0.75993091,0.45128205,0.59384614,0.51128203
20566,279,279,355,San Mateo Yucutindó,24.72811,861,0.78591549,0.32404181,0.41231126,0.32404181
20567,213,234,316,Zapotitlán Lagunas,24.9678,713,0.67405063,0.29873773,0.44319776,0.32819074
20568,85,86,148,Zapotitlán Palmas,11.14058,151,0.57432431,0.56291389,0.98013246,0.56953645
20569,52,53,80,Santa Inés de Zaragoza,20.66931,364,0.64999998,0.14285715,0.21978022,0.1456044
20570,680,727,875,Zimatlán de Álvarez,11.75964,1898,0.77714288,0.35827187,0.46101159,0.38303477
21001,4622,5083,6499,Acajete,12.28374,8385,0.71118635,0.55122244,0.77507454,0.60620153
21002,451,478,589,Acateno,13.56259,1078,0.76570457,0.41836736,0.54638219,0.44341373
21003,793,883,1550,Acatlán,16.2881,5288,0.51161289,0.14996217,0.29311648,0.16698185
21004,3062,3268,4961,Acatzingo,13.94492,6835,0.61721426,0.4479883,0.72582299,0.4781273
21005,374,374,518,Acteopan,17.71582,494,0.72200775,0.75708503,1.048583,0.75708503
21006,261,264,338,Ahuacatlán,18.38103,1872,0.77218938,0.13942307,0.18055555,0.14102565
21007,146,150,190,Ahuatlán,17.26117,563,0.76842105,0.25932506,0.3374778,0.26642984
21008,198,205,229,Ahuazotepec,7.50043,1205,0.86462879,0.16431536,0.1900415,0.17012449
21009,45,45,45,Ahuehuetitla,10.43874,200,1,0.22499999,0.22499999,0.22499999
21010,8365,8412,9294,Ajalpan,28.86133,15095,0.90004301,0.55415702,0.61570054,0.55727065
21011,85,85,109,Albino Zertuche,19.59354,223,0.77981651,0.38116592,0.48878923,0.38116592
21012,395,402,413,Aljojuca,12.49384,643,0.95641649,0.61430794,0.64230174,0.62519443
21013,1066,1066,1126,Altepexi,14.75171,3348,0.94671404,0.31839904,0.33632019,0.31839904
21014,87,97,150,Amixtlán,27.70176,675,0.57999998,0.12888889,0.22222222,0.1437037
21015,5044,5135,5879,Amozoc,9.24433,10359,0.85796905,0.48691958,0.5675258,0.4957042
21016,876,945,1249,Aquixtla,12.08851,795,0.70136106,1.1018867,1.5710692,1.1886792
21017,2775,2838,3295,Atempan,35.89331,7653,0.84218514,0.36260289,0.4305501,0.37083498
21018,228,234,277,Atexcal,14.74041,400,0.82310468,0.56999999,0.6925,0.58499998
21019,5524,5990,6899,Atlixco,9.52172,11020,0.80069578,0.50127041,0.62604356,0.54355717
21020,317,317,433,Atoyatempan,14.97448,1248,0.73210162,0.25400642,0.34695512,0.25400642
21021,40,41,43,Atzala,9.91899,174,0.93023258,0.22988506,0.24712643,0.23563218
21022,315,315,391,Atzitzihuacán,19.85076,1756,0.80562657,0.17938496,0.22266515,0.17938496
21023,190,205,475,Atzitzintla,31.50468,1738,0.40000001,0.10932106,0.27330264,0.11795167
21024,38,38,45,Axutla,14.33196,108,0.84444445,0.35185185,0.41666666,0.35185185
21025,366,366,463,Ayotoxco de Guerrero,15.96217,1121,0.79049677,0.32649419,0.4130241,0.32649419
21026,386,390,427,Calpan,10.39437,1056,0.90398127,0.36553031,0.40435606,0.36931819
21027,214,234,301,Caltepec,11.72647,434,0.71096343,0.49308756,0.69354838,0.5391705
21028,571,578,663,Camocuautla,30.5553,429,0.86123681,1.3310024,1.5454545,1.3473194
21029,113,120,151,Caxhuacan,19.14962,575,0.74834436,0.19652174,0.26260871,0.20869565
21030,4,4,5,Coatepec,23.78551,89,0.80000001,0.044943821,0.056179777,0.044943821
21031,240,240,310,Coatzingo,15.6971,426,0.77419353,0.5633803,0.72769952,0.5633803
21032,83,83,122,Cohetzala,15.70723,130,0.68032789,0.63846153,0.93846154,0.63846153
21033,91,91,126,Cohuecan,16.25724,777,0.72222221,0.11711711,0.16216215,0.11711711
21034,1735,2163,2446,Coronango,14.91955,6200,0.70932132,0.27983871,0.39451614,0.34887096
21035,789,816,1005,Coxcatlán,13.64126,2511,0.78507465,0.31421745,0.40023896,0.32497013
21036,1301,1313,1815,Coyomeapan,28.46044,2028,0.71680439,0.64151871,0.89497042,0.6474359
21037,131,132,152,Coyotepec,12.12943,258,0.8618421,0.50775194,0.58914727,0.51162791
21038,764,765,814,Cuapiaxtla de Madero,16.07486,1179,0.93857491,0.6480068,0.69041562,0.64885497
21039,394,414,541,Cuautempan,17.60279,1164,0.72828096,0.33848798,0.46477664,0.35567009
21040,320,320,404,Cuautinchán,14.5785,1446,0.79207921,0.22130014,0.27939144,0.22130014
21041,1065,1372,1636,Cuautlancingo,4.40585,4558,0.65097797,0.23365511,0.35892937,0.30100921
21042,232,242,316,Cuayuca de Andrade,21.55886,587,0.73417723,0.39523,0.5383305,0.41226575
21043,3412,3667,4577,Cuetzalan del Progreso,22.34029,6686,0.74546647,0.51032007,0.68456477,0.54845947
21044,623,637,803,Cuyoaco,12.73549,2036,0.77584058,0.30599216,0.39440078,0.31286836
21045,1953,2087,2647,Chalchicomula de Sesma,11.02285,4900,0.73781639,0.39857143,0.54020411,0.42591837
21046,169,178,233,Chapulco,8.56616,810,0.72532189,0.20864198,0.28765431,0.21975309
21047,707,707,777,Chiautla,7.60247,1334,0.9099099,0.52998501,0.58245879,0.52998501
21048,1200,1273,1544,Chiautzingo,11.51089,1668,0.77720207,0.71942449,0.92565948,0.76318944
21049,408,413,560,Chiconcuautla,29.97841,2657,0.72857141,0.15355664,0.21076402,0.15543847
21050,1396,1399,1795,Chichiquila,31.85024,5241,0.77771586,0.26636139,0.34249189,0.2669338
21051,800,808,903,Chietla,8.66477,2908,0.88593578,0.27510315,0.31052271,0.2778542
21052,16,22,35,Chigmecatitlán,8.86554,106,0.45714286,0.1509434,0.33018869,0.20754717
21053,5415,5572,7635,Chignahuapan,13.66806,7972,0.70923382,0.67925239,0.95772702,0.6989463
21054,1006,1033,1393,Chignautla,13.46884,3473,0.72218233,0.28966311,0.40109417,0.29743737
21055,44,45,73,Chila,16.28433,599,0.60273975,0.073455758,0.12186978,0.07512521
21056,55,55,58,Chila de la Sal,14.22235,156,0.94827586,0.3525641,0.37179488,0.3525641
21057,45,47,69,Honey,14.80654,1050,0.65217394,0.042857144,0.065714285,0.044761904
21058,486,494,861,Chilchotla,28.92699,3308,0.56445992,0.14691657,0.26027811,0.14933495
21059,48,48,51,Chinantla,10.86968,232,0.94117647,0.20689656,0.21982759,0.20689656
21060,167,167,211,Domingo Arenas,16.10478,970,0.79146922,0.17216495,0.21752578,0.17216495
21061,4713,4791,5421,Eloxochitlán,30.44842,2073,0.86939681,2.2735167,2.6150506,2.3111432
21062,124,129,148,Epatlán,15.425,611,0.83783782,0.20294599,0.24222586,0.21112929
21063,250,271,333,Esperanza,13.42027,2049,0.75075078,0.12201074,0.16251831,0.13225964
21064,640,646,965,Francisco Z. Mena,19.0751,3263,0.66321242,0.19613852,0.29574013,0.19797732
21065,1115,1138,1383,General Felipe Ángeles,14.42368,2380,0.80621839,0.46848738,0.58109242,0.47815126
21066,73,73,76,Guadalupe,13.80036,691,0.96052629,0.105644,0.10998553,0.105644
21067,254,316,429,Guadalupe Victoria,12.18807,1936,0.59207457,0.13119835,0.22159091,0.16322315
21068,659,675,792,Hermenegildo Galeana,30.11038,1570,0.83207071,0.41974524,0.50445861,0.42993632
21069,658,662,762,Huaquechula,15.25716,3002,0.86351705,0.21918721,0.25383079,0.22051965
21070,174,174,276,Huatlatlauca,17.09478,1005,0.63043481,0.17313433,0.27462685,0.17313433
21071,4245,4384,5648,Huauchinango,11.47614,9615,0.75159347,0.44149765,0.58741552,0.45595422
21072,2898,2960,3471,Huehuetla,24.37765,2771,0.8349179,1.0458318,1.2526164,1.0682064
21073,123,123,180,Huehuetlán el Chico,14.81465,1388,0.68333334,0.088616714,0.129683,0.088616714
21074,2398,2466,3015,Huejotzingo,8.76296,5621,0.79535657,0.42661449,0.53638142,0.43871197
21075,402,409,569,Hueyapan,19.64543,1923,0.70650262,0.20904836,0.29589182,0.21268851
21076,636,652,907,Hueytamalco,14.68429,3176,0.70121276,0.20025189,0.28557935,0.20528968
21077,107,111,145,Hueytlalpan,25.2762,1019,0.73793101,0.10500491,0.14229637,0.10893033
21078,2904,2962,3296,Huitzilan de Serdán,34.76916,3493,0.88106793,0.83137703,0.94360149,0.84798169
21079,277,278,349,Huitziltepec,13.46469,851,0.79369628,0.32549942,0.41010576,0.32667449
21080,282,286,337,Atlequizayan,19.32333,349,0.83679527,0.80802292,0.96561605,0.81948423
21081,51,51,60,Ixcamilpa de Guerrero,20.16452,660,0.85000002,0.077272728,0.090909094,0.077272728
21082,554,591,733,Ixcaquixtla,9.27952,797,0.7557981,0.69510663,0.91969889,0.74153072
21083,974,1000,1235,Ixtacamaxtitlán,15.62312,3986,0.78866398,0.24435525,0.30983442,0.25087807
21084,158,158,238,Ixtepec,24.10889,1066,0.66386557,0.14821763,0.22326455,0.14821763
21085,1662,1817,3470,Izúcar de Matamoros,11.05665,6795,0.47896254,0.24459161,0.51066959,0.2674025
21086,303,304,365,Jalpan,18.81389,2428,0.83013701,0.12479407,0.15032949,0.12520593
21087,199,201,352,Jolalpan,23.39551,2563,0.56534094,0.077643387,0.13733906,0.078423724
21088,121,129,151,Jonotla,18.4196,777,0.80132449,0.15572716,0.19433719,0.16602316
21089,418,423,580,Jopala,30.59527,2344,0.72068965,0.17832765,0.24744028,0.18046075
21090,1174,1194,1325,Juan C. Bonilla,12.98951,2967,0.88603771,0.39568588,0.44657904,0.40242669
21091,125,125,139,Juan Galindo,9.70501,782,0.89928055,0.15984654,0.17774937,0.15984654
21092,260,269,387,Juan N. Méndez,22.68906,1565,0.67183465,0.16613418,0.24728434,0.17188498
21093,417,433,537,Lafragua,14.48845,729,0.77653629,0.57201648,0.73662549,0.59396434
21094,1191,1234,1570,Libres,13.09056,3672,0.75859874,0.32434639,0.42755991,0.33605665
21095,43,43,45,La Magdalena Tlatlauquitepec,12.70197,56,0.95555556,0.76785713,0.8035714,0.76785713
21096,98,100,115,Mazapiltepec de Juárez,20.51399,511,0.85217392,0.19178082,0.22504893,0.19569471
21097,88,88,96,Mixtla,7.1851,217,0.91666669,0.40552995,0.44239631,0.40552995
21098,67,68,107,Molcaxac,17.83411,1072,0.62616825,0.0625,0.099813432,0.063432835
21099,1019,1021,1288,Cañada Morelos,17.22087,3223,0.79114908,0.31616506,0.39962769,0.3167856
21100,422,422,526,Naupan,19.23918,1297,0.80228138,0.32536623,0.40555128,0.32536623
21101,97,105,128,Nauzontla,14.67697,485,0.7578125,0.2,0.26391754,0.21649484
21102,763,768,900,Nealtican,12.03334,1175,0.84777778,0.64936173,0.76595747,0.65361702
21103,101,102,149,Nicolás Bravo,10.59447,845,0.67785233,0.11952662,0.17633136,0.12071006
21104,757,911,997,Nopalucan,11.51847,3598,0.75927782,0.21039467,0.27709839,0.25319621
21105,169,169,193,Ocotepec,15.03286,538,0.87564766,0.3141264,0.35873607,0.3141264
21106,832,836,1178,Ocoyucan,15.17837,3261,0.70628184,0.25513646,0.3612389,0.25636306
21107,966,973,1198,Olintla,21.30637,1284,0.80634391,0.75233644,0.93302178,0.75778818
21108,1326,1333,1803,Oriental,12.24843,1899,0.73544091,0.69826221,0.9494471,0.7019484
21109,444,454,582,Pahuatlán,21.74162,2872,0.76288658,0.15459611,0.20264624,0.158078
21110,801,883,1562,Palmar de Bravo,16.35299,7257,0.51280409,0.11037619,0.21524046,0.12167563
21111,574,575,743,Pantepec,20.8859,3799,0.77254373,0.1510924,0.19557779,0.15135562
21112,61,62,96,Petlalcingo,13.04251,1320,0.63541669,0.046212122,0.07272727,0.046969697
